Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Short or long first	Feedback	Firework position	Left foot lateral position	Right foot lateral position	Left hip	Right hip
1985.394348	0.081302	0.026043	149.381088	151.499252	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194092	0.164118	0.853589	0.850272
1985.397682	0.081302	0.026043	149.381088	151.499252	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194092	0.164118	0.853589	0.850272
1985.401015	0.081305	0.026041	149.268417	151.561050	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194102	0.164114	0.853561	0.850284
1985.404348	0.081305	0.026041	149.268417	151.561050	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194102	0.164114	0.853561	0.850284
1985.407682	0.081305	0.026041	149.268417	151.561050	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194102	0.164114	0.853561	0.850284
1985.411015	0.081311	0.026037	149.195694	151.556885	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194110	0.164115	0.853545	0.850299
1985.414348	0.081311	0.026037	149.195694	151.556885	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194110	0.164115	0.853545	0.850299
1985.417682	0.081311	0.026037	149.195694	151.556885	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194110	0.164115	0.853545	0.850299
1985.421015	0.081314	0.026034	149.220413	151.665771	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194114	0.164120	0.853543	0.850312
1985.424348	0.081314	0.026034	149.220413	151.665771	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194114	0.164120	0.853543	0.850312
1985.427682	0.081314	0.026034	149.220413	151.665771	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194114	0.164120	0.853543	0.850312
1985.431015	0.081318	0.026040	149.227051	151.825989	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194112	0.164123	0.853552	0.850329
1985.434348	0.081318	0.026040	149.227051	151.825989	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194112	0.164123	0.853552	0.850329
1985.437682	0.081318	0.026040	149.227051	151.825989	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194112	0.164123	0.853552	0.850329
1985.441015	0.081321	0.026049	149.081223	151.817154	0.000000	0.450000	0.430000	1.000000	1.000000	2.400000	152.000000	0.000685	0.677434	1.004667	2.250000	2.550000	0.000000	0.150000	152.000000	152.000000	2.000000	2.000000	1.000000	-0.194109	0.164125	0.853562	0.850346
