Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Short or long first	Feedback	Firework position	Left foot lateral position	Right foot lateral position	Left hip	Right hip
5953.251221	0.333957	0.308446	283.064117	304.119476	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278926	0.208532	0.911837	0.925213
5953.254555	0.333957	0.308446	283.064117	304.119476	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278926	0.208532	0.911837	0.925213
5953.257888	0.333957	0.308446	283.064117	304.119476	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278926	0.208532	0.911837	0.925213
5953.261221	0.333959	0.308443	283.723724	304.120483	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278928	0.208529	0.911866	0.925207
5953.264555	0.333959	0.308443	283.723724	304.120483	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278928	0.208529	0.911866	0.925207
5953.267888	0.333959	0.308443	283.723724	304.120483	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278928	0.208529	0.911866	0.925207
5953.271221	0.333961	0.308442	284.577881	304.145874	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278932	0.208529	0.911902	0.925209
5953.274555	0.333961	0.308442	284.577881	304.145874	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278932	0.208529	0.911902	0.925209
5953.277888	0.333961	0.308442	284.577881	304.145874	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278932	0.208529	0.911902	0.925209
5953.281221	0.333959	0.308446	285.286011	304.063324	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278935	0.208527	0.911942	0.925214
