Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position	Left hip	Right hip
1357.693356	0.207875	0.137312	97.747925	106.796257	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154334	0.706009	0.738487
1357.696689	0.207875	0.137312	97.747925	106.796257	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154334	0.706009	0.738487
1357.700022	0.207875	0.137328	97.367538	107.060905	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154343	0.706059	0.737974
1357.703356	0.207875	0.137328	97.367538	107.060905	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154343	0.706059	0.737974
1357.706689	0.207875	0.137328	97.367538	107.060905	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154343	0.706059	0.737974
1357.710022	0.207875	0.137338	96.886856	107.384384	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154351	0.706102	0.737655
1357.713356	0.207875	0.137338	96.886856	107.384384	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154351	0.706102	0.737655
1357.716689	0.207875	0.137338	96.886856	107.384384	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154351	0.706102	0.737655
1357.720022	0.207875	0.137340	96.389023	107.803368	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154350	0.706071	0.737487
1357.723356	0.207875	0.137340	96.389023	107.803368	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154350	0.706071	0.737487
1357.726689	0.207875	0.137340	96.389023	107.803368	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154350	0.706071	0.737487
1357.730022	0.207875	0.137343	96.125656	108.317047	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154344	0.705991	0.737428
1357.733356	0.207875	0.137343	96.125656	108.317047	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154344	0.705991	0.737428
1357.736689	0.207875	0.137343	96.125656	108.317047	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154344	0.705991	0.737428
1357.740022	0.207875	0.137340	96.167763	108.973129	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154341	0.705910	0.737404
1357.743356	0.207875	0.137340	96.167763	108.973129	0.000000	0.319500	0.319500	1.000000	1.000000	2.000000	0.000000	0.000000	-0.224045	-0.248939	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.127507	0.154341	0.705910	0.737404
