Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position
2970.784679	-0.056624	0.093888	135.995514	206.424408	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187822	0.175837
2970.788012	-0.056633	0.093890	135.825897	206.318436	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187826	0.175836
2970.791346	-0.056633	0.093890	135.825897	206.318436	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187826	0.175836
2970.794679	-0.056633	0.093890	135.825897	206.318436	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187826	0.175836
2970.798012	-0.056628	0.093895	135.727997	206.590225	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187824	0.175836
2970.801346	-0.056628	0.093895	135.727997	206.590225	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187824	0.175836
2970.804679	-0.056628	0.093895	135.727997	206.590225	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187824	0.175836
2970.808012	-0.056613	0.093903	135.508194	207.210403	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187815	0.175835
2970.811346	-0.056613	0.093903	135.508194	207.210403	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187815	0.175835
2970.814679	-0.056613	0.093903	135.508194	207.210403	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187815	0.175835
2970.818012	-0.056609	0.093905	134.542358	208.044037	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187803	0.175837
2970.821346	-0.056609	0.093905	134.542358	208.044037	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187803	0.175837
2970.824679	-0.056609	0.093905	134.542358	208.044037	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187803	0.175837
2970.828012	-0.056610	0.093905	132.481461	209.219391	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187787	0.175834
2970.831346	-0.056610	0.093905	132.481461	209.219391	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187787	0.175834
2970.834679	-0.056610	0.093905	132.481461	209.219391	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187787	0.175834
2970.838012	-0.056618	0.093907	129.610275	211.080811	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187775	0.175830
2970.841346	-0.056618	0.093907	129.610275	211.080811	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187775	0.175830
2970.844679	-0.056618	0.093907	129.610275	211.080811	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187775	0.175830
2970.848012	-0.056624	0.093910	126.687508	213.827789	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187768	0.175829
2970.851346	-0.056624	0.093910	126.687508	213.827789	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187768	0.175829
2970.854679	-0.056624	0.093910	126.687508	213.827789	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187768	0.175829
2970.858012	-0.056620	0.093913	123.759132	217.456680	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187765	0.175825
2970.861346	-0.056620	0.093913	123.759132	217.456680	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187765	0.175825
2970.864679	-0.056620	0.093913	123.759132	217.456680	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187765	0.175825
2970.868012	-0.056617	0.093914	120.681122	221.226181	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187765	0.175816
2970.871346	-0.056617	0.093914	120.681122	221.226181	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187765	0.175816
2970.874679	-0.056617	0.093914	120.681122	221.226181	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187765	0.175816
2970.878012	-0.056613	0.093921	117.302238	224.576736	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187762	0.175810
2970.881346	-0.056613	0.093921	117.302238	224.576736	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187762	0.175810
2970.884679	-0.056613	0.093921	117.302238	224.576736	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187762	0.175810
2970.888012	-0.056616	0.093930	113.954956	227.309860	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187759	0.175811
2970.891346	-0.056616	0.093930	113.954956	227.309860	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187759	0.175811
2970.894679	-0.056616	0.093930	113.954956	227.309860	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187759	0.175811
2970.898012	-0.056623	0.093937	110.700432	229.878296	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187753	0.175825
2970.901346	-0.056623	0.093937	110.700432	229.878296	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187753	0.175825
2970.904679	-0.056623	0.093937	110.700432	229.878296	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187753	0.175825
2970.908012	-0.056618	0.093946	107.679657	232.494019	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187733	0.175844
2970.911346	-0.056618	0.093946	107.679657	232.494019	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187733	0.175844
2970.914679	-0.056618	0.093946	107.679657	232.494019	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187733	0.175844
2970.918012	-0.056614	0.093955	104.337914	235.814240	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187709	0.175855
2970.921346	-0.056614	0.093955	104.337914	235.814240	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187709	0.175855
2970.924679	-0.056614	0.093955	104.337914	235.814240	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187709	0.175855
2970.928012	-0.056615	0.093954	100.718544	239.811340	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187688	0.175853
2970.931346	-0.056615	0.093954	100.718544	239.811340	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187688	0.175853
2970.934679	-0.056615	0.093954	100.718544	239.811340	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187688	0.175853
2970.938012	-0.056612	0.093936	96.484329	244.512924	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187668	0.175838
2970.941346	-0.056612	0.093936	96.484329	244.512924	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187668	0.175838
2970.944679	-0.056612	0.093936	96.484329	244.512924	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187668	0.175838
2970.948012	-0.056610	0.093906	91.548248	249.621490	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187658	0.175820
2970.951346	-0.056610	0.093906	91.548248	249.621490	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187658	0.175820
2970.954679	-0.056610	0.093906	91.548248	249.621490	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187658	0.175820
2970.958012	-0.056604	0.093880	85.700272	255.437561	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187658	0.175809
2970.961346	-0.056604	0.093880	85.700272	255.437561	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187658	0.175809
2970.964679	-0.056604	0.093880	85.700272	255.437561	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187658	0.175809
2970.968012	-0.056606	0.093872	79.789154	261.385956	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187662	0.175814
2970.971346	-0.056606	0.093872	79.789154	261.385956	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187662	0.175814
2970.974679	-0.056606	0.093872	79.789154	261.385956	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187662	0.175814
2970.978012	-0.056616	0.093882	73.695824	267.583954	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187656	0.175843
2970.981346	-0.056616	0.093882	73.695824	267.583954	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187656	0.175843
2970.984679	-0.056616	0.093882	73.695824	267.583954	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187656	0.175843
2970.988012	-0.056605	0.093906	67.455582	273.854065	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187631	0.175888
2970.991346	-0.056605	0.093906	67.455582	273.854065	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187631	0.175888
2970.994679	-0.056605	0.093906	67.455582	273.854065	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187631	0.175888
2970.998012	-0.056586	0.093931	61.254040	279.841919	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187598	0.175933
2971.001346	-0.056586	0.093931	61.254040	279.841919	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187598	0.175933
2971.004679	-0.056586	0.093931	61.254040	279.841919	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187598	0.175933
2971.008012	-0.056579	0.093951	55.261612	285.286896	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187585	0.175964
2971.011346	-0.056579	0.093951	55.261612	285.286896	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187585	0.175964
2971.014679	-0.056579	0.093951	55.261612	285.286896	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187585	0.175964
2971.018012	-0.056590	0.093964	49.424088	290.426910	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187600	0.175979
2971.021346	-0.056590	0.093964	49.424088	290.426910	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187600	0.175979
2971.024679	-0.056590	0.093964	49.424088	290.426910	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187600	0.175979
2971.028012	-0.056609	0.093965	43.332325	295.893494	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187623	0.175983
2971.031346	-0.056609	0.093965	43.332325	295.893494	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187623	0.175983
2971.034679	-0.056609	0.093965	43.332325	295.893494	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187623	0.175983
2971.038012	-0.056613	0.093959	36.294743	301.750824	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187647	0.175979
2971.041346	-0.056613	0.093959	36.294743	301.750824	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187647	0.175979
2971.044679	-0.056613	0.093959	36.294743	301.750824	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187647	0.175979
2971.048012	-0.056611	0.093953	27.182840	307.684021	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187671	0.175976
2971.051346	-0.056611	0.093953	27.182840	307.684021	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187671	0.175976
2971.054679	-0.056611	0.093953	27.182840	307.684021	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187671	0.175976
2971.058012	-0.056610	0.093954	16.552391	313.296814	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187704	0.175982
2971.061346	-0.056610	0.093954	16.552391	313.296814	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187704	0.175982
2971.064679	-0.056610	0.093954	16.552391	313.296814	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187704	0.175982
2971.068012	-0.056586	0.093969	7.012629	318.159698	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187751	0.175992
2971.071346	-0.056586	0.093969	7.012629	318.159698	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187751	0.175992
2971.074679	-0.056586	0.093969	7.012629	318.159698	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187751	0.175992
2971.078012	-0.056480	0.094032	0.598661	321.896362	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187802	0.176004
2971.081346	-0.056480	0.094032	0.598661	321.896362	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187802	0.176004
2971.084679	-0.056480	0.094032	0.598661	321.896362	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187802	0.176004
2971.088012	-0.056163	0.094219	-2.108466	324.514832	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187863	0.176040
2971.091346	-0.056163	0.094219	-2.108466	324.514832	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187863	0.176040
2971.094679	-0.056163	0.094219	-2.108466	324.514832	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187863	0.176040
2971.098012	-0.055542	0.094606	-2.245782	327.072632	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187966	0.176123
2971.101346	-0.055542	0.094606	-2.245782	327.072632	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187966	0.176123
2971.104679	-0.055542	0.094606	-2.245782	327.072632	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.187966	0.176123
2971.108012	-0.054697	0.095209	-1.351429	330.269989	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.188103	0.176233
2971.111346	-0.054697	0.095209	-1.351429	330.269989	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.188103	0.176233
2971.114679	-0.054697	0.095209	-1.351429	330.269989	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.188103	0.176233
2971.118012	-0.053730	0.096025	-0.447236	333.834930	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.188243	0.176328
2971.121346	-0.053730	0.096025	-0.447236	333.834930	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.188243	0.176328
2971.124679	-0.053730	0.096025	-0.447236	333.834930	0.000000	0.530000	0.450000	1.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000	1.850000	2.150000	0.000000	0.150000	0.000000	0.000000	-0.188243	0.176328
