ID,age,session_date,vis1_sr_max_const,vis1_sd_max_const,vis1_msl_max_const,vis1_error_max_const,vis1_asymmetry_max_const,vis1_strides_between_success_max_const,vis1_max_const_indices,vis1_sr_min_const,vis1_sd_min_const,vis1_msl_min_const,vis1_error_min_const,vis1_asymmetry_min_const,vis1_strides_between_success_min_const,vis1_min_const_indices,vis1_min_target_size,vis1_max_constant,vis1_min_constant,invis_sr_max_const,invis_sd_max_const,invis_msl_max_const,invis_error_max_const,invis_asymmetry_max_const,invis_strides_between_success_max_const,invis_max_const_indices,invis_sr_min_const,invis_sd_min_const,invis_msl_min_const,invis_error_min_const,invis_asymmetry_min_const,invis_strides_between_success_min_const,invis_min_const_indices,invis_min_target_size,invis_max_constant,invis_min_constant,invis_max_first,invis_min_first,vis2_sr_max_const,vis2_sd_max_const,vis2_msl_max_const,vis2_error_max_const,vis2_asymmetry_max_const,vis2_strides_between_success_max_const,vis2_max_const_indices,vis2_sr_min_const,vis2_sd_min_const,vis2_msl_min_const,vis2_error_min_const,vis2_asymmetry_min_const,vis2_strides_between_success_min_const,vis2_min_const_indices,vis2_min_target_size,vis2_max_constant,vis2_min_constant,mot_noise,pref_asymmetry
MUH731,8.666666666666666,2024-08-15,0.65,0.12949263886323095,2.348064,-0.05193599999999998,0.05357953634519136,1.4166666666666667,"Index([82603, 82966, 83386, 83830, 84264, 84681, 85158, 85611, 86076, 86550,
       87051, 87525, 87999, 88479, 88929, 89379, 89832, 90255, 90711, 91206,
       91731, 92226, 92723, 93164, 93611],
      dtype='int64')",0.6,0.1348417831068967,1.7285910000000002,0.1285909999999999,0.07955540826264225,1.7272727272727273,"Index([ 94052,  94457,  94865,  95228,  95573,  95924,  96269,  96623,  97022,
        97430,  97775,  98117,  98462,  98804,  99125,  99473,  99782, 100109,
       100430, 100789, 101156, 101512, 101860, 102202, 102547],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.45,0.15431680780156493,2.242976025,-0.15702397499999993,0.05563332482217409,2.375,"Index([30842, 31319, 31775, 32222, 32723, 33161, 33605, 34130, 34592, 35012,
       35516, 35951, 36395, 36860, 37310, 37751, 38213, 38636, 39047, 39494,
       39950, 40385, 40874, 41377, 41851, 42274, 42718, 43180, 43648, 44089,
       44605, 45070, 45517, 45934, 46348, 46786, 47239, 47692, 48157, 48616,
       49096, 49549, 49978, 50413, 50917, 51396, 51872, 52334, 52826, 53291,
       53710, 54166, 54658, 55150, 55654, 56133, 56631, 57126, 57599, 58049,
       58493, 59000, 59471, 59936, 60377, 60841, 61312, 61783, 62275, 62761,
       63217, 63640, 64105, 64585, 65065, 65539, 66042, 66522, 66933, 67389,
       67848, 68283, 68750, 69194, 69641, 70072, 70513, 70960, 71410, 71910,
       72354, 72765, 73257, 73740, 74196, 74651, 75058, 75487, 75901, 76327],
      dtype='int64')",0.45,0.1976876142757877,1.694085,0.09408499999999995,0.08206528523959075,2.375,"Index([108075, 108453, 108831, 109263, 109587, 109875, 110193, 110517, 110853,
       111171, 111486, 111768, 112032, 112317, 112617, 112905, 113217, 113514,
       113811, 114126, 114441, 114756, 115089, 115398, 115697, 115979, 116276,
       116561, 116846, 117179, 117495, 117838, 118170, 118527, 118876, 119227,
       119593, 119904, 120192, 120522, 120869, 121244, 121601, 121886, 122198,
       122495, 122816, 123138, 123467, 123778, 124117, 124468, 124768, 125068,
       125413, 125737, 126089, 126440, 126754, 127090, 127408, 127741, 128041,
       128368, 128725, 129075, 129411, 129768, 130158, 130538, 130853, 131135,
       131459, 131845, 132199, 132493, 132745, 133024, 133357, 133681, 134017,
       134407, 134818, 135187, 135535, 135901, 136264, 136609, 136948, 137290,
       137602, 137890, 138178, 138487, 138781, 139102, 139402, 139726, 140083,
       140410],
      dtype='int64')",0.2999999999999998,2.4,1.6,True,False,0.65,0.17068113483496064,2.33184405,-0.06815594999999988,0.060459111031125425,1.3333333333333333,"Index([10748, 11168, 11645, 12080, 12485, 12938, 13406, 13880, 14411, 14923,
       15406, 15880, 16318, 16768, 17254, 17740, 18220, 18700, 19195, 19648,
       20124, 20580, 21045, 21465, 21858],
      dtype='int64')",0.55,0.1772394529755895,1.575134925,-0.02486507500000005,0.06988945364067234,1.6,"Index([22275, 22722, 23037, 23268, 23532, 23856, 24198, 24522, 24795, 25140,
       25458, 25719, 26010, 26340, 26661, 26946, 27264, 27540, 27855, 28155,
       28440, 28740, 29049, 29328, 29643, 30003],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.09981789541176206,0.053577873561233155
MUH1034,8.166666666666666,2024-10-04,0.3,0.660486020157985,2.5879591500000005,0.18795915000000005,0.30235153421034183,2.8,"Index([69731, 70007, 70406, 70721, 71117, 71645, 77006, 77358, 77700, 78072,
       78393, 78843, 79221, 79716, 80289, 80691, 81036, 81375, 81822, 82281,
       82671, 83025, 83379, 83736, 84102],
      dtype='int64')",0.15,0.44734008945077597,1.8860052749999994,0.28600527499999984,0.09426239812939921,3.0,"Index([84465, 84870, 85224, 85545, 85818, 86115, 86418, 86723, 86975, 87245,
       87503, 87806, 88091, 88430, 88793, 89093, 89351, 89672, 89978, 90254,
       90452, 90599, 90872, 91229, 91649],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.4,0.3019864769319368,2.3176365,-0.0823634999999999,0.18224363931423504,1.8571428571428572,"Index([27150, 27447, 27792, 28083, 28518, 28935, 29289, 29589, 30012, 30288,
       30540, 30903, 31320, 31635, 31905, 32187, 32550, 32900, 33149, 33537,
       33917, 34292, 34685, 35082, 35451, 35840, 36197, 36515, 36830, 37052,
       37256, 37532, 37871, 38168, 38504, 38891, 39257, 39560, 39920, 40295,
       40676, 41063, 41444, 41810, 42152, 42500, 42857, 43202, 43574, 43984,
       44281, 44608, 44923, 45337, 45700, 46084, 46453, 46735, 47074, 47446,
       47794, 48139, 48496, 48850, 49243, 49582, 49888, 50191, 50557, 50908,
       51268, 51607, 51964, 52336, 52696, 53077, 53434, 53788, 54133, 54421,
       54763, 55135, 55504, 55891, 56296, 56707, 57058, 57400, 57802, 58198,
       58519, 58861, 59239, 59596, 59938, 60259, 60580, 60889, 61262, 61610],
      dtype='int64')",0.25,0.29686550631448017,1.8056246999999999,0.2056246999999999,0.23708025201645094,4.0,"Index([ 86775,  87114,  87381,  87633,  87924,  88188,  88344,  88530,  88689,
        89229,  89646,  89862,  90048,  90249,  90456,  90711,  90972,  91236,
        91497,  91812,  92112,  92394,  92709,  93035,  93333,  93665,  93992,
        94304,  94523,  94674,  94856,  95309,  95606,  95870,  96131,  96398,
        96668,  96911,  97157,  97589,  97850,  98108,  98393,  98675,  98969,
        99191,  99527,  99932, 100319, 100598, 100886, 101189, 101474, 101777,
       102122, 102392, 102623, 102884, 103142, 103430, 103688, 103973, 104297,
       104603, 104867, 105170, 105440, 105740, 106058, 106570, 107020, 107239,
       107527, 107860, 108133, 108511, 108937, 109423, 109708, 109987, 110287,
       110578, 110827, 111094, 111421, 111754, 112072, 112309, 112588, 112834,
       113080, 113374, 113650, 113944, 114259, 114574, 114871, 115159, 115399,
       115687],
      dtype='int64')",0.2999999999999998,2.4,1.6,True,False,0.3,0.1862739496866231,2.155959225,-0.24404077499999985,0.128234561406724,3.2,"Index([ 9033,  9261,  9510,  9921, 10206, 10536, 10842, 11148, 11475, 11805,
       12123, 12486, 12819, 13167, 13505, 13842, 14183, 14486, 14811, 15168,
       15500, 15827, 16154, 16484, 16808],
      dtype='int64')",0.35,0.4480854793308826,1.7495056500000001,0.14950564999999996,0.23690799529687917,2.5,"Index([17165, 17495, 17729, 18014, 18308, 18584, 18848, 19120, 19372, 19648,
       19969, 20290, 20602, 20872, 21121, 21403, 21688, 21970, 22165, 22484,
       22759, 22969, 23269, 23617, 23995, 24373],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.1573319386827459,0.08275421157473528
MUH1036,7.833333333333333,2024-02-15,0.5,0.18245372889018616,2.2676087250000005,-0.1323912749999999,0.047930195480842826,1.6666666666666667,"Index([81482, 81932, 82433, 82958, 83489, 83975, 84452, 84938, 85358, 85808,
       86246, 86687, 87158, 87599, 88010, 88607, 89111, 89600, 90086, 90611,
       91091, 91535, 91937, 92318, 92741],
      dtype='int64')",0.9,0.13405946322959542,1.613431275,0.013431274999999887,0.06434939957850365,1.0,"Index([ 93386,  93912,  94301,  94670,  95039,  95405,  95657,  95939,  96269,
        96608,  96929,  97253,  97586,  97892,  98213,  98510,  98819,  99125,
        99437,  99719, 100061, 100385, 100712, 101051, 101375],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.85,0.10241019974456178,2.3788962000000002,-0.021103799999999916,0.15476891199483206,1.1875,"Index([ 99666, 100047, 100446, 100861, 101263, 101674, 102060, 102423, 102765,
       103107, 103446, 103788, 104190, 104643, 105216, 105552, 105858, 106404,
       106947, 107382, 107874, 108321, 108777, 109248, 109713, 110169, 110619,
       111068, 111500, 111929, 112355, 112802, 113264, 113762, 114245, 114701,
       115181, 115640, 116129, 116558, 116999, 117466, 117924, 118389, 118821,
       119256, 119700, 120162, 120632, 121160, 121649, 122149, 122627, 123113,
       123604, 124075, 124564, 125101, 125653, 126106, 126586, 127132, 127531,
       127978, 128452, 128872, 129216, 129571, 129952, 130420, 131019, 131538,
       132047, 132512, 132974, 133415, 133883, 134390, 134861, 135322, 135799,
       136279, 136762, 137245, 137737, 138235, 138727, 139198, 139642, 140080,
       140512, 140965, 141409, 141880, 142357, 142810, 143263, 143728, 144202,
       144700],
      dtype='int64')",0.8,0.17201113802632814,1.6506383249999999,0.05063832499999989,0.05436776263765915,1.0666666666666667,"Index([30559, 30961, 31402, 31894, 32344, 32779, 33106, 33439, 33793, 34232,
       34654, 35127, 35460, 35793, 36192, 36585, 36966, 37371, 37707, 38208,
       38658, 39135, 39729, 40239, 40665, 41100, 41466, 41838, 42228, 42633,
       43041, 43446, 43839, 44237, 44639, 45046, 45493, 45931, 46330, 46717,
       47110, 47509, 47956, 48421, 48841, 49201, 49501, 49831, 50170, 50512,
       50833, 51148, 51415, 51679, 51952, 52282, 52648, 53053, 53395, 53736,
       54108, 54468, 54813, 55110, 55443, 55752, 56045, 56405, 56705, 56984,
       57254, 57533, 57821, 58151, 58433, 58727, 59021, 59360, 59636, 60005,
       60332, 60650, 60965, 61265, 61583, 61898, 62222, 62534, 62840, 63143,
       63443, 63761, 64069, 64381, 64687, 64981, 65295, 65664, 66096, 66456],
      dtype='int64')",0.2999999999999998,2.4,1.6,False,True,,,,,,,,,,,,,,,,,,0.06569362443911886,0.026988387289809974
MUH1037,13.333333333333334,2024-02-15,0.75,0.09441921739486034,2.3245877999999998,-0.07541219999999996,0.03125339045473653,1.3571428571428572,"Index([80290, 80692, 81133, 81610, 82078, 82549, 83020, 83473, 83941, 84394,
       84871, 85387, 85897, 86371, 86836, 87301, 87760, 88210, 88696, 89170,
       89641, 90100, 90562, 91033, 91513],
      dtype='int64')",0.5,0.10751756319919135,1.7276233500000004,0.12762334999999994,0.1948852351179783,2.0,"Index([ 91969,  92416,  92800,  93154,  93532,  93925,  94282,  94666,  95032,
        95416,  95806,  96190,  96568,  96934,  97303,  97660,  98023,  98368,
        98722,  99046,  99373,  99697, 100027, 100378, 100720],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.8,0.1078075439165938,2.400926775,0.0009267750000000241,0.09435570855963944,1.2666666666666666,"Index([32316, 32715, 33090, 33540, 34023, 34499, 34960, 35431, 35890, 36346,
       36817, 37294, 37764, 38213, 38677, 39148, 39616, 40090, 40558, 41025,
       41499, 41983, 42445, 42919, 43420, 43912, 44419, 44917, 45391, 45874,
       46366, 46849, 47322, 47817, 48303, 48798, 49311, 49796, 50297, 50806,
       51335, 51871, 52384, 52888, 53386, 53815, 54184, 54583, 54943, 55291,
       55642, 56032, 56485, 56903, 57292, 57661, 58117, 58633, 59143, 59644,
       60160, 60670, 61171, 61668, 62177, 62666, 63173, 63665, 64163, 64697,
       65198, 65705, 66212, 66719, 67235, 67730, 68237, 68720, 69218, 69716,
       70205, 70703, 71219, 71729, 72245, 72749, 73316, 73850, 74336, 74825,
       75314, 75785, 76256, 76718, 77177, 77654, 78143, 78620, 79105, 79588],
      dtype='int64')",0.9,0.07142577985247031,1.645420575,0.045420574999999894,0.13586652088086906,1.1176470588235294,"Index([114680, 115112, 115481, 115949, 116377, 116809, 117275, 117725, 118121,
       118515, 118925, 119330, 119750, 120192, 120623, 121040, 121412, 121790,
       122232, 122706, 123168, 123614, 124047, 124463, 124904, 125316, 125723,
       126113, 126488, 126851, 127210, 127582, 127954, 128341, 128734, 129142,
       129550, 129927, 130296, 130655, 131009, 131357, 131717, 132116, 132530,
       132914, 133256, 133608, 133968, 134328, 134698, 135061, 135420, 135772,
       136128, 136485, 136857, 137217, 137595, 137976, 138369, 138732, 139106,
       139457, 139796, 140147, 140513, 140885, 141248, 141614, 141974, 142339,
       142687, 143017, 143338, 143662, 143992, 144319, 144655, 144994, 145324,
       145656, 145992, 146331, 146663, 147005, 147345, 147695, 148060, 148416,
       148761, 149115, 149445, 149784, 150114, 150446, 150776, 151106, 151439,
       151765],
      dtype='int64')",0.2999999999999998,2.4,1.6,True,False,0.95,0.1133363960363682,2.3555807250000003,-0.04441927499999989,0.05669227773910437,1.0555555555555556,"Index([11470, 11899, 12361, 12847, 13339, 13840, 14335, 14831, 15316, 15802,
       16270, 16741, 17218, 17704, 18193, 18685, 19174, 19657, 20143, 20626,
       21103, 21568, 22044, 22533, 23004],
      dtype='int64')",0.9,0.055933027661112855,1.6664373749999999,0.06643737499999988,0.04058016578966049,1.0588235294117647,"Index([23478, 23931, 24291, 24633, 24978, 25308, 25641, 26001, 26355, 26706,
       27048, 27396, 27729, 28062, 28398, 28740, 29076, 29409, 29736, 30081,
       30423, 30761, 31106, 31451, 31808, 32165],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.03813186747008613,0.021268724686987102
MUH1048,11.5,2024-01-25,0.35,0.27264365492836024,2.2553967000000004,0.055396699999999875,0.06142116338374547,1.8333333333333333,"Index([64636, 65053, 65452, 65785, 66091, 66424, 66823, 67360, 67924, 68490,
       68991, 69414, 69846, 70311, 70776, 71235, 71852, 72444, 72900, 73389,
       73809, 74244, 74660, 75078, 75519],
      dtype='int64')",0.125,0.16188116224365678,2.09365125,0.2936512499999999,0.08268505924026018,,"Index([75924, 76290, 76731, 77202, 77655, 78081, 78636, 79122], dtype='int64')",0.2999999999999998,2.2,1.8,0.8,0.08925175398046517,2.4315042,0.03150420000000007,0.06230731254208706,1.1333333333333333,"Index([31759, 32203, 32578, 33028, 33424, 33856, 34324, 34846, 35341, 35782,
       36226, 36742, 37216, 37676, 38177, 38612, 39068, 39548, 40007, 40523,
       41039, 41528, 42032, 42563, 43060, 43565, 44078, 44579, 45100, 45601,
       46105, 46639, 47138, 47609, 48049, 48493, 48946, 49393, 49822, 50269,
       50716, 51229, 51753, 52282, 52753, 53245, 53737, 54208, 54670, 55120,
       55552, 55990, 56443, 56923, 57379, 57778, 58210, 58639, 59098, 59539,
       59956, 60391, 60841, 61288, 61741, 62191, 62782, 63322, 63844, 64375,
       64876, 65368, 65857, 66367, 66883, 67399, 67930, 68395, 68926, 69451,
       69952, 70498, 71032, 71530, 72039, 72531, 73017, 73512, 74034, 74540,
       75072, 75567, 76083, 76572, 77072, 77585, 78084, 78585, 79079, 79592],
      dtype='int64')",0.3,0.23647120272842587,1.794815775,0.19481577499999983,0.17426800098089032,3.6,"Index([113594, 114032, 114518, 114971, 115421, 115837, 116288, 116729, 117137,
       117578, 118004, 118436, 118877, 119324, 119800, 120298, 120655, 120883,
       121126, 121401, 121678, 121971, 122266, 122562, 122859, 123162, 123477,
       123801, 124128, 124451, 124748, 125054, 125375, 125702, 126029, 126359,
       126704, 127043, 127373, 127721, 128087, 128423, 128774, 129128, 129494,
       129857, 130223, 130604, 130970, 131354, 131711, 132074, 132464, 132887,
       133292, 133679, 134075, 134459, 134822, 135314, 135791, 136304, 136769,
       137141, 137522, 137909, 138353, 138860, 139271, 139631, 139996, 140341,
       140638, 140962, 141288, 141636, 142011, 142386, 142740, 143115, 143475,
       143841, 144258, 144674, 144941, 145316, 145715, 146096, 146438, 146798,
       147152, 147515, 147893, 148295, 148700, 149060, 149405, 149746, 150080,
       150440],
      dtype='int64')",0.2999999999999998,2.4,1.6,True,False,0.85,0.10289254179654912,2.394834225,-0.005165774999999884,0.12647132677386025,1.0625,"Index([12206, 12611, 12974, 13337, 13772, 14315, 14774, 15317, 15863, 16361,
       16865, 17330, 17837, 18326, 18818, 19283, 19766, 20237, 20723, 21224,
       21692, 22169, 22646, 23093, 23528],
      dtype='int64')",0.5,0.20856319448249752,1.7277068249999998,0.1277068249999999,0.33735098904610494,1.8888888888888888,"Index([23996, 24617, 25109, 25541, 25982, 26467, 26900, 27311, 27632, 28040,
       28466, 28844, 29201, 29582, 29954, 30311, 30658, 30980, 31316, 31634,
       31943, 32270, 32630, 32969, 33314, 33653],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.29948364630283997,0.06771776888090474
MUH1065,10.75,2023-11-28,0.3,0.6545453659226395,1.7454080250000004,-0.654591975,0.6821354161706241,2.6,"Index([ 89957,  90518,  91253,  91772,  92045,  92618,  93053,  93932,  94379,
        94691,  95237,  95714,  95992,  96632,  96947,  97484,  98060,  98552,
        99530, 100004, 100466, 100940, 101252, 102305, 102721],
      dtype='int64')",0.2,0.3970566428485751,1.673249625,0.0732496249999999,0.23607111876002645,3.3333333333333335,"Index([103250, 103697, 104093, 104447, 104804, 105170, 105455, 105971, 106361,
       106748, 107132, 107501, 107834, 108158, 108332, 110335, 110740, 111157,
       111556, 111943, 112327, 112678, 113008, 113377, 113803],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.35,0.7838674910635424,1.8388434,-0.5611566,2.3584125661308404,2.0,"Index([102082, 102451, 102850, 102925, 103342, 103762, 104149, 104563, 104965,
       105427, 105895, 106189, 106635, 107307, 107784, 108276, 108738, 109146,
       109524, 109965, 110313, 110937, 111399, 111771, 112254, 112656, 113274,
       113871, 114282, 114861, 115311, 115614, 116232, 116658, 117114, 117522,
       117939, 118368, 118665, 119187, 119568, 119952, 120210, 120750, 121149,
       121590, 122139, 122463, 122955, 123297, 123906, 124350, 124785, 125193,
       125603, 126016, 126463, 127033, 127489, 127891, 128398, 128725, 129289,
       129742, 130201, 130633, 131077, 131491, 131902, 132292, 132913, 133417,
       133711, 134221, 134731, 135247, 135757, 136261, 136747, 137158, 137704,
       138031, 138742, 139282, 139849, 140248, 140953, 141298, 141946, 142441,
       142924, 143425, 143764, 144274, 144973, 145362, 145878, 146295, 146721,
       147102],
      dtype='int64')",0.15,0.4500104304476965,1.7319303000000001,0.13193029999999992,0.5388088684629736,7.0,"Index([32261, 32519, 33044, 33473, 33815, 34276, 34693, 35042, 35333, 35840,
       36226, 36632, 37018, 37438, 37849, 38191, 38581, 38911, 39163, 39556,
       39820, 40183, 40564, 40984, 41350, 41830, 42085, 42526, 43126, 43387,
       43993, 44407, 44800, 45199, 45565, 45922, 46225, 46549, 46854, 47193,
       47529, 47826, 48201, 48540, 48903, 49209, 49470, 49967, 50390, 50828,
       51098, 51557, 51990, 52257, 52830, 53196, 53603, 54032, 54437, 54839,
       55244, 55631, 55943, 56288, 56747, 57119, 57491, 57872, 58199, 58655,
       58975, 59428, 59803, 60055, 60430, 60850, 61429, 61801, 62197, 62578,
       62962, 63322, 63736, 63991, 64546, 64969, 65368, 65755, 66139, 66508,
       66904, 67306, 67729, 68047, 68518, 68908, 69328, 69730, 70077, 70461],
      dtype='int64')",0.2999999999999998,2.4,1.6,False,True,0.35,0.4411347843020406,2.2669159499999996,-0.13308404999999993,0.21491015959507442,2.5,"Index([11749, 12181, 12640, 13117, 13585, 14014, 14443, 14881, 15376, 15937,
       16507, 16960, 17506, 18010, 18517, 19003, 19453, 19735, 20452, 21007,
       21541, 22009, 22390, 22945, 23431],
      dtype='int64')",0.15,0.42107338469475847,1.7466326999999997,0.1466326999999999,0.16727000596238759,1.0,"Index([23779, 24259, 24742, 25135, 25519, 25825, 26326, 26632, 27114, 27549,
       27945, 28262, 28827, 29298, 29700, 30180, 30624, 31050, 31404, 31683,
       31995, 32394, 32784, 33180, 33543, 34098],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.8867068080935726,1.237912206311735
MUH1067,13.333333333333334,2023-11-30,0.45,0.07093183437628135,2.2430037,-0.15699629999999992,0.07344330160671135,2.25,"Index([ 94306,  94762,  95284,  95818,  96361,  96877,  97414,  97948,  98476,
        99013,  99553, 100084, 100615, 101137, 101656, 102205, 102739, 103300,
       103831, 104353, 104868, 105384, 105898, 106419, 106962],
      dtype='int64')",0.55,0.11416273638722231,1.71572955,0.11572954999999992,0.06276282310073819,1.7,"Index([107496, 108018, 108462, 108894, 109281, 109680, 110079, 110484, 110883,
       111282, 111687, 112104, 112503, 112911, 113312, 113694, 114080, 114455,
       114848, 115260, 115679, 116105, 116492, 116921, 117356],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.7,0.06413370406559783,2.2783073999999996,-0.12169259999999993,0.05668613341522812,1.4615384615384615,"Index([34747, 35215, 35641, 36019, 36493, 37030, 37558, 38077, 38590, 39106,
       39640, 40201, 40774, 41326, 41872, 42430, 42969, 43518, 44048, 44579,
       45116, 45644, 46208, 46745, 47276, 47812, 48334, 48865, 49399, 49921,
       50461, 51028, 51565, 52120, 52675, 53223, 53778, 54332, 54884, 55409,
       55958, 56513, 57062, 57614, 58172, 58712, 59243, 59762, 60287, 60803,
       61328, 61853, 62387, 62899, 63412, 63946, 64498, 65020, 65599, 66145,
       66691, 67225, 67780, 68311, 68839, 69367, 69882, 70422, 70977, 71502,
       72027, 72564, 73107, 73698, 74280, 74850, 75426, 75972, 76524, 77064,
       77607, 78138, 78666, 79209, 79737, 80274, 80802, 81330, 81873, 82452,
       83004, 83556, 84087, 84609, 85158, 85704, 86247, 86793, 87351, 87888],
      dtype='int64')",0.9,0.08548542011903723,1.628898075,0.028898074999999877,0.0373309831153819,1.0588235294117647,"Index([126069, 126555, 126995, 127395, 127815, 128213, 128627, 129059, 129473,
       129881, 130250, 130631, 131006, 131399, 131789, 132176, 132575, 132980,
       133394, 133790, 134183, 134579, 134954, 135338, 135725, 136121, 136508,
       136904, 137297, 137681, 138068, 138467, 138869, 139267, 139669, 140062,
       140458, 140854, 141253, 141655, 142054, 142459, 142861, 143268, 143670,
       144228, 144767, 145250, 145709, 146153, 146590, 146995, 147472, 147949,
       148366, 148771, 149167, 149560, 149965, 150376, 150790, 151183, 151580,
       151973, 152384, 152786, 153188, 153575, 153980, 154361, 154739, 155131,
       155530, 155932, 156313, 156700, 157108, 157480, 157876, 158263, 158641,
       159040, 159406, 159796, 160180, 160549, 160933, 161320, 161704, 162087,
       162474, 162861, 163251, 163654, 164041, 164401, 164758, 165139, 165526,
       165907],
      dtype='int64')",0.2999999999999998,2.4,1.6,True,False,0.5,0.08700732924863812,2.2560374249999997,-0.14396257499999995,0.045718774125897824,2.0,"Index([12830, 13268, 13739, 14300, 14840, 15362, 15872, 16370, 16856, 17390,
       17918, 18418, 18935, 19492, 20041, 20584, 21112, 21652, 22216, 22768,
       23329, 23905, 24475, 25039, 25573],
      dtype='int64')",0.8,0.06238464041595728,1.6835327249999998,0.08353272499999995,0.02726890152742419,1.1333333333333333,"Index([26101, 26605, 27022, 27421, 27805, 28198, 28603, 28990, 29386, 29799,
       30201, 30588, 30975, 31374, 31755, 32139, 32532, 32919, 33321, 33717,
       34107, 34503, 34911, 35304, 35706, 36111],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.06702885607042697,0.028388099800881243
MUH1068,15.0,2023-11-30,0.55,0.15307164444204366,2.340855825,-0.05914417499999987,0.046637263507815545,1.9,"Index([ 87892,  88267,  88768,  89320,  89866,  90400,  90868,  91384,  91926,
        92458,  92982,  93471,  93922,  94428,  94914,  95394,  95889,  96420,
        96972,  97539,  98091,  98607,  99099,  99594, 100092],
      dtype='int64')",0.8,0.11174226017587593,1.65941115,0.0594111499999999,0.060869424054666374,1.2666666666666666,"Index([100584, 101082, 101493, 101883, 102252, 102618, 102999, 103431, 103821,
       104208, 104574, 104919, 105255, 105591, 105960, 106317, 106671, 107028,
       107364, 107727, 108078, 108416, 108779, 109127, 109457],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.75,0.14611535758478283,2.29526955,-0.10473044999999989,0.055612332721222804,1.2857142857142858,"Index([ 98232,  98685,  99078,  99453,  99900, 100365, 100845, 101361, 101862,
       102384, 102918, 103425, 103929, 104409, 104927, 105410, 105875, 106355,
       106844, 107354, 107831, 108307, 108781, 109246, 109726, 110065, 110416,
       110761, 111229, 111670, 112150, 112623, 113073, 113511, 114078, 114672,
       115107, 115590, 116055, 116640, 117102, 117582, 118017, 118446, 118944,
       119424, 119871, 120357, 120830, 121274, 121718, 122264, 122807, 123317,
       123863, 124388, 124898, 125426, 125930, 126458, 126977, 127460, 127955,
       128441, 128918, 129458, 129917, 130379, 130858, 131323, 131776, 132285,
       132804, 133320, 133815, 134337, 134919, 135494, 136019, 136520, 137030,
       137492, 137975, 138485, 138962, 139493, 140006, 140582, 141059, 141590,
       142057, 142525, 142996, 143467, 143971, 144484, 145012, 145519, 145996,
       146497],
      dtype='int64')",0.85,0.0820346238686992,1.6484409,0.0484408999999999,0.06509890498688044,1.1875,"Index([31404, 31800, 32202, 32631, 33087, 33543, 33921, 34305, 34668, 35052,
       35373, 35696, 36086, 36455, 36827, 37199, 37568, 37928, 38303, 38672,
       39053, 39436, 39800, 40171, 40550, 40930, 41287, 41656, 42030, 42416,
       42770, 43154, 43526, 43886, 44306, 44723, 45077, 45448, 45826, 46216,
       46603, 46972, 47338, 47708, 48080, 48473, 48854, 49229, 49610, 49984,
       50359, 50731, 51076, 51442, 51817, 52216, 52588, 52918, 53263, 53605,
       53956, 54310, 54652, 55009, 55366, 55708, 56074, 56440, 56806, 57169,
       57544, 57921, 58308, 58659, 59010, 59367, 59742, 60087, 60441, 60792,
       61152, 61509, 61863, 62232, 62610, 62955, 63306, 63669, 64026, 64410,
       64767, 65136, 65484, 65844, 66188, 66557, 66920, 67280, 67637, 67994],
      dtype='int64')",0.2999999999999998,2.4,1.6,False,True,0.55,0.12650654976880546,2.3227542750000003,-0.07724572499999982,0.03809294265513471,1.8,"Index([11473, 11896, 12421, 12946, 13531, 14065, 14593, 15073, 15565, 16063,
       16555, 17056, 17572, 18115, 18661, 19183, 19723, 20224, 20758, 21274,
       21736, 22216, 22660, 23140, 23629],
      dtype='int64')",0.95,0.08827773497028683,1.5851988000000001,-0.014801200000000115,0.10910041196324893,1.0555555555555556,"Index([24115, 24565, 24910, 25255, 25606, 25954, 26332, 26692, 27055, 27400,
       27739, 28075, 28411, 28753, 29089, 29425, 29761, 30106, 30433, 30751,
       31087, 31432, 31759, 32095, 32425, 32767],
      dtype='int64')",0.2999999999999998,2.4,1.6,0.16220045023344096,0.06540480075723601
