Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Stride length	Right step length	Left step length	Right preferred step length	Left preferred step length	Right heel strike	Left heel strike
3207.626763	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.630097	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.633430	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.636763	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.640097	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.643430	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.646763	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.650097	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.653430	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.656763	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.660097	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.663430	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.666763	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.670097	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.673430	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.676763	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.680097	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.683430	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3207.686763	-0.174432	-0.238497	206.670502	172.807007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
