Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Stride length	Right step length	Left step length	Right preferred step length	Left preferred step length	Right heel strike	Left heel strike
4661.147835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.151168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.154501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.157835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.161168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.164501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.167835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.171168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.174501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.177835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.181168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.184501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.187835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.191168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.194501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.197835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.201168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.204501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.207835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.211168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.214501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.217835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.221168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.224501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.227835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.231168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.234501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.237835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.241168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.244501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.247835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.251168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.254501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.257835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.261168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.264501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.267835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.271168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.274501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.277835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.281168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.284501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.287835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.291168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.294501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.297835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.301168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.304501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.307835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.311168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.314501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.317835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.321168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.324501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.327835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.331168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.334501	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.337835	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4661.341168	-0.408922	-0.469073	210.179535	167.870834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
