Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position	Left hip	Right hip
4429.442896	-0.025389	-0.031033	337.271484	413.373474	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247348	0.222371	1.111100	1.105855
4429.446229	-0.025383	-0.031035	342.842102	411.169281	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247352	0.222363	1.111046	1.105784
4429.449563	-0.025383	-0.031035	342.842102	411.169281	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247352	0.222363	1.111046	1.105784
4429.452896	-0.025383	-0.031035	342.842102	411.169281	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247352	0.222363	1.111046	1.105784
4429.456229	-0.025375	-0.031040	347.127563	408.984589	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247356	0.222363	1.111051	1.105710
4429.459563	-0.025375	-0.031040	347.127563	408.984589	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247356	0.222363	1.111051	1.105710
4429.462896	-0.025375	-0.031040	347.127563	408.984589	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247356	0.222363	1.111051	1.105710
4429.466229	-0.025371	-0.031044	350.682343	406.491791	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247354	0.222370	1.111118	1.105631
4429.469563	-0.025371	-0.031044	350.682343	406.491791	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247354	0.222370	1.111118	1.105631
4429.472896	-0.025371	-0.031044	350.682343	406.491791	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247354	0.222370	1.111118	1.105631
4429.476229	-0.025368	-0.031046	353.735687	403.482086	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247348	0.222377	1.111253	1.105545
4429.479563	-0.025368	-0.031046	353.735687	403.482086	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247348	0.222377	1.111253	1.105545
4429.482896	-0.025368	-0.031046	353.735687	403.482086	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247348	0.222377	1.111253	1.105545
4429.486229	-0.025364	-0.031045	356.194214	400.220642	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247344	0.222380	1.111437	1.105451
4429.489563	-0.025364	-0.031045	356.194214	400.220642	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247344	0.222380	1.111437	1.105451
4429.492896	-0.025364	-0.031045	356.194214	400.220642	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247344	0.222380	1.111437	1.105451
4429.496229	-0.025369	-0.031045	358.409882	396.723938	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247336	0.222378	1.111664	1.105348
4429.499563	-0.025369	-0.031045	358.409882	396.723938	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247336	0.222378	1.111664	1.105348
4429.502896	-0.025369	-0.031045	358.409882	396.723938	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247336	0.222378	1.111664	1.105348
4429.506229	-0.025381	-0.031046	360.274445	393.499451	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247325	0.222371	1.111896	1.105254
4429.509563	-0.025381	-0.031046	360.274445	393.499451	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247325	0.222371	1.111896	1.105254
4429.512896	-0.025381	-0.031046	360.274445	393.499451	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247325	0.222371	1.111896	1.105254
4429.516229	-0.025392	-0.031043	361.842102	390.510895	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247312	0.222357	1.112114	1.105158
4429.519563	-0.025392	-0.031043	361.842102	390.510895	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247312	0.222357	1.112114	1.105158
4429.522896	-0.025392	-0.031043	361.842102	390.510895	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247312	0.222357	1.112114	1.105158
4429.526229	-0.025395	-0.031041	363.450012	387.016541	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.247294	0.222342	1.112350	1.105034
