Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position	Left hip	Right hip
4413.456229	-0.028915	-0.031127	470.346497	278.385254	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248846	0.222357	1.116446	1.103037
4413.459563	-0.028915	-0.031127	470.346497	278.385254	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248846	0.222357	1.116446	1.103037
4413.462896	-0.028915	-0.031127	470.346497	278.385254	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248846	0.222357	1.116446	1.103037
4413.466229	-0.028907	-0.031119	472.943939	274.739349	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248852	0.222361	1.116545	1.102902
4413.469563	-0.028907	-0.031119	472.943939	274.739349	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248852	0.222361	1.116545	1.102902
4413.472896	-0.028907	-0.031119	472.943939	274.739349	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248852	0.222361	1.116545	1.102902
4413.476229	-0.028900	-0.031111	475.411865	272.802582	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248857	0.222360	1.116636	1.102768
4413.479563	-0.028900	-0.031111	475.411865	272.802582	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248857	0.222360	1.116636	1.102768
4413.482896	-0.028900	-0.031111	475.411865	272.802582	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248857	0.222360	1.116636	1.102768
4413.486229	-0.028893	-0.031100	478.186523	272.377777	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248862	0.222357	1.116728	1.102620
4413.489563	-0.028893	-0.031100	478.186523	272.377777	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248862	0.222357	1.116728	1.102620
4413.492896	-0.028893	-0.031100	478.186523	272.377777	0.000000	0.570000	0.600000	1.000000	1.000000	1.600000	236.000000	0.002135	0.564277	1.271977	1.450000	1.750000	0.000000	0.150000	236.000000	237.000000	-0.248862	0.222357	1.116728	1.102620
