Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position
6811.160667	-0.248599	-0.269053	226.007065	161.664108	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218407	0.189987
6811.164000	-0.248597	-0.269051	225.916885	161.597015	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218405	0.189997
6811.167334	-0.248597	-0.269051	225.916885	161.597015	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218405	0.189997
6811.170667	-0.248597	-0.269051	225.916885	161.597015	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218405	0.189997
6811.174000	-0.248593	-0.269050	225.686295	161.415115	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218403	0.190022
6811.177334	-0.248593	-0.269050	225.686295	161.415115	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218403	0.190022
6811.180667	-0.248593	-0.269050	225.686295	161.415115	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218403	0.190022
6811.184000	-0.248598	-0.269051	225.550797	161.280884	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218406	0.190046
6811.187334	-0.248598	-0.269051	225.550797	161.280884	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218406	0.190046
6811.190667	-0.248598	-0.269051	225.550797	161.280884	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218406	0.190046
6811.194000	-0.248594	-0.269043	227.040863	162.324417	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218397	0.190022
6811.197334	-0.248594	-0.269043	227.040863	162.324417	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218397	0.190022
6811.200667	-0.248594	-0.269043	227.040863	162.324417	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218397	0.190022
6811.204000	-0.248618	-0.269048	227.798431	162.337814	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218373	0.190079
6811.207334	-0.248618	-0.269048	227.798431	162.337814	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218373	0.190079
6811.210667	-0.248618	-0.269048	227.798431	162.337814	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218373	0.190079
6811.214000	-0.248611	-0.269044	227.770615	162.280533	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218377	0.190076
6811.217334	-0.248611	-0.269044	227.770615	162.280533	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218377	0.190076
6811.220667	-0.248611	-0.269044	227.770615	162.280533	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218377	0.190076
6811.224000	-0.248606	-0.269051	226.879456	161.027649	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218417	0.190031
6811.227334	-0.248606	-0.269051	226.879456	161.027649	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218417	0.190031
6811.230667	-0.248606	-0.269051	226.879456	161.027649	0.000000	0.350000	0.350000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.172975	-1.303306	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.218417	0.190031
