Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Stride length	Right step length	Left step length	Right preferred step length	Left preferred step length	Right heel strike	Left heel strike	Left hip	Right hip
6205.380649	-0.209924	0.167093	30.213499	236.200699	0.878356	0.430407	0.447949	0.126012	0.131148	2.000000	1.000000	0.784347	0.797456
6205.383983	-0.205712	0.172385	41.779873	230.071350	0.878356	0.430407	0.447949	0.126245	0.131390	2.000000	1.000000	0.784719	0.796919
6205.387316	-0.205712	0.172385	41.779873	230.071350	0.878356	0.430407	0.447949	0.126478	0.131633	2.000000	1.000000	0.784719	0.796919
6205.390649	-0.205712	0.172385	41.779873	230.071350	0.878356	0.430407	0.447949	0.126710	0.131875	2.000000	1.000000	0.784719	0.796919
6205.393983	-0.201560	0.177822	58.434235	223.046524	0.878356	0.430407	0.447949	0.126942	0.132116	2.000000	1.000000	0.785296	0.796418
6205.397316	-0.201560	0.177822	58.434235	223.046524	0.878356	0.430407	0.447949	0.127174	0.132357	2.000000	1.000000	0.785296	0.796418
6205.400649	-0.201560	0.177822	58.434235	223.046524	0.878356	0.430407	0.447949	0.127405	0.132598	2.000000	1.000000	0.785296	0.796418
6205.403983	-0.196885	0.183029	73.882851	213.678284	0.878356	0.430407	0.447949	0.127636	0.132838	2.000000	1.000000	0.786006	0.795997
6205.407316	-0.196885	0.183029	73.882851	213.678284	0.878356	0.430407	0.447949	0.127867	0.133078	2.000000	1.000000	0.786006	0.795997
6205.410649	-0.196885	0.183029	73.882851	213.678284	0.878356	0.430407	0.447949	0.128097	0.133318	2.000000	1.000000	0.786006	0.795997
6205.413983	-0.191386	0.188370	89.778412	202.054459	0.878356	0.430407	0.447949	0.128327	0.133557	2.000000	1.000000	0.786893	0.795608
6205.417316	-0.191386	0.188370	89.778412	202.054459	0.878356	0.430407	0.447949	0.128557	0.133796	2.000000	1.000000	0.786893	0.795608
6205.420649	-0.191386	0.188370	89.778412	202.054459	0.878356	0.430407	0.447949	0.128786	0.134035	2.000000	1.000000	0.786893	0.795608
6205.423983	-0.184746	0.193046	107.853577	190.477371	0.878356	0.430407	0.447949	0.129015	0.134273	2.000000	1.000000	0.788067	0.795295
6205.427316	-0.184746	0.193046	107.853577	190.477371	0.878356	0.430407	0.447949	0.129243	0.134511	2.000000	1.000000	0.788067	0.795295
6205.430649	-0.184746	0.193046	107.853577	190.477371	0.878356	0.430407	0.447949	0.129472	0.134748	2.000000	1.000000	0.788067	0.795295
6205.433983	-0.177561	0.196972	122.633240	178.524094	0.878356	0.430407	0.447949	0.129699	0.134986	2.000000	1.000000	0.789559	0.795145
6205.437316	-0.177561	0.196972	122.633240	178.524094	0.878356	0.430407	0.447949	0.129927	0.135222	2.000000	1.000000	0.789559	0.795145
6205.440649	-0.177561	0.196972	122.633240	178.524094	0.878356	0.430407	0.447949	0.130154	0.135459	2.000000	1.000000	0.789559	0.795145
6205.443983	-0.170984	0.201658	128.038513	163.556503	0.878356	0.430407	0.447949	0.130381	0.135695	2.000000	1.000000	0.791235	0.795155
6205.447316	-0.170984	0.201658	128.038513	163.556503	0.878356	0.430407	0.447949	0.130607	0.135931	2.000000	1.000000	0.791235	0.795155
6205.450649	-0.170984	0.201658	128.038513	163.556503	0.878356	0.430407	0.447949	0.130834	0.136166	2.000000	1.000000	0.791235	0.795155
6205.453983	-0.165817	0.207165	127.521477	146.080536	0.878356	0.430407	0.447949	0.131059	0.136401	2.000000	1.000000	0.792914	0.795304
6205.457316	-0.165817	0.207165	127.521477	146.080536	0.878356	0.430407	0.447949	0.131285	0.136636	2.000000	1.000000	0.792914	0.795304
6205.460649	-0.165817	0.207165	127.521477	146.080536	0.795318	0.422336	0.372982	0.131504	0.136813	2.000000	2.000000	0.792914	0.795304
6205.463983	-0.162829	0.212093	130.277527	128.751984	0.795318	0.422336	0.372982	0.131723	0.136991	2.000000	2.000000	0.794536	0.795626
6205.467316	-0.162829	0.212093	130.277527	128.751984	0.795318	0.422336	0.372982	0.131941	0.137168	2.000000	2.000000	0.794536	0.795626
6205.470649	-0.162829	0.212093	130.277527	128.751984	0.795318	0.422336	0.372982	0.132159	0.137345	2.000000	2.000000	0.794536	0.795626
6205.473983	-0.161990	0.214848	137.363419	114.088669	0.795318	0.422336	0.372982	0.132377	0.137522	2.000000	2.000000	0.795864	0.796039
6205.477316	-0.161990	0.214848	137.363419	114.088669	0.795318	0.422336	0.372982	0.132594	0.137699	2.000000	2.000000	0.795864	0.796039
6205.480649	-0.161990	0.214848	137.363419	114.088669	0.795318	0.422336	0.372982	0.132811	0.137875	2.000000	2.000000	0.795864	0.796039
6205.483983	-0.162117	0.217358	143.845261	97.994446	0.795318	0.422336	0.372982	0.133028	0.138051	2.000000	2.000000	0.797023	0.796487
6205.487316	-0.162117	0.217358	143.845261	97.994446	0.795318	0.422336	0.372982	0.133244	0.138227	2.000000	2.000000	0.797023	0.796487
6205.490649	-0.162117	0.217358	143.845261	97.994446	0.795318	0.422336	0.372982	0.133460	0.138402	2.000000	2.000000	0.797023	0.796487
6205.493983	-0.162485	0.221391	148.552612	81.689491	0.795318	0.422336	0.372982	0.133676	0.138578	2.000000	2.000000	0.797910	0.796837
6205.497316	-0.162485	0.221391	148.552612	81.689491	0.795318	0.422336	0.372982	0.133892	0.138752	2.000000	2.000000	0.797910	0.796837
6205.500649	-0.162485	0.221391	148.552612	81.689491	0.795318	0.422336	0.372982	0.134107	0.138927	2.000000	2.000000	0.797910	0.796837
6205.503983	-0.162751	0.225470	157.686630	66.970665	0.795318	0.422336	0.372982	0.134322	0.139102	2.000000	2.000000	0.798611	0.797051
6205.507316	-0.162751	0.225470	157.686630	66.970665	0.795318	0.422336	0.372982	0.134536	0.139276	2.000000	2.000000	0.798611	0.797051
6205.510649	-0.162751	0.225470	157.686630	66.970665	0.795318	0.422336	0.372982	0.134750	0.139450	2.000000	2.000000	0.798611	0.797051
6205.513983	-0.162861	0.227635	172.379105	55.521263	0.795318	0.422336	0.372982	0.134964	0.139623	2.000000	2.000000	0.799152	0.797108
6205.517316	-0.162861	0.227635	172.379105	55.521263	0.795318	0.422336	0.372982	0.135178	0.139797	2.000000	2.000000	0.799152	0.797108
6205.520649	-0.162861	0.227635	172.379105	55.521263	0.795318	0.422336	0.372982	0.135391	0.139970	2.000000	2.000000	0.799152	0.797108
6205.523983	-0.156890	0.229452	186.921112	44.377708	0.795318	0.422336	0.372982	0.135604	0.140143	2.000000	2.000000	0.799583	0.796978
6205.527316	-0.156890	0.229452	186.921112	44.377708	0.795318	0.422336	0.372982	0.135816	0.140315	2.000000	2.000000	0.799583	0.796978
6205.530649	-0.156890	0.229452	186.921112	44.377708	0.795318	0.422336	0.372982	0.136029	0.140488	2.000000	2.000000	0.799583	0.796978
6205.533983	-0.139728	0.232713	197.100571	31.393778	0.795318	0.422336	0.372982	0.136241	0.140660	2.000000	2.000000	0.799896	0.796648
6205.537316	-0.139728	0.232713	197.100571	31.393778	0.795318	0.422336	0.372982	0.136452	0.140832	2.000000	2.000000	0.799896	0.796648
6205.540649	-0.139728	0.232713	197.100571	31.393778	0.795318	0.422336	0.372982	0.136664	0.141003	2.000000	2.000000	0.799896	0.796648
6205.543983	-0.119003	0.236338	208.160706	18.713045	0.795318	0.422336	0.372982	0.136875	0.141175	2.000000	2.000000	0.800151	0.796140
6205.547316	-0.119003	0.236338	208.160706	18.713045	0.795318	0.422336	0.372982	0.137085	0.141346	2.000000	2.000000	0.800151	0.796140
6205.550649	-0.119003	0.236338	208.160706	18.713045	0.795318	0.422336	0.372982	0.137296	0.141517	2.000000	2.000000	0.800151	0.796140
6205.553983	-0.105132	0.238340	222.469406	11.547734	0.795318	0.422336	0.372982	0.137506	0.141687	2.000000	2.000000	0.800386	0.795551
6205.557316	-0.105132	0.238340	222.469406	11.547734	0.795318	0.422336	0.372982	0.137716	0.141858	2.000000	2.000000	0.800386	0.795551
6205.560649	-0.105132	0.238340	222.469406	11.547734	0.795318	0.422336	0.372982	0.137925	0.142028	2.000000	2.000000	0.800386	0.795551
6205.563983	-0.096474	0.239026	236.527359	8.405021	0.795318	0.422336	0.372982	0.138134	0.142198	2.000000	2.000000	0.800645	0.794874
6205.567316	-0.096474	0.239026	236.527359	8.405021	0.795318	0.422336	0.372982	0.138343	0.142367	2.000000	2.000000	0.800645	0.794874
6205.570649	-0.096474	0.239026	236.527359	8.405021	0.795318	0.422336	0.372982	0.138552	0.142537	2.000000	2.000000	0.800645	0.794874
6205.573983	-0.090659	0.238797	245.240280	6.171568	0.795318	0.422336	0.372982	0.138760	0.142706	2.000000	2.000000	0.800893	0.794161
6205.577316	-0.090659	0.238797	245.240280	6.171568	0.795318	0.422336	0.372982	0.138968	0.142875	2.000000	2.000000	0.800893	0.794161
6205.580649	-0.090659	0.238797	245.240280	6.171568	0.795318	0.422336	0.372982	0.139175	0.143043	2.000000	2.000000	0.800893	0.794161
6205.583983	-0.085671	0.237597	251.909515	3.613099	0.795318	0.422336	0.372982	0.139383	0.143212	2.000000	2.000000	0.801088	0.793505
6205.587316	-0.085671	0.237597	251.909515	3.613099	0.795318	0.422336	0.372982	0.139590	0.143380	2.000000	2.000000	0.801088	0.793505
6205.590649	-0.085671	0.237597	251.909515	3.613099	0.795318	0.422336	0.372982	0.139797	0.143547	2.000000	2.000000	0.801088	0.793505
6205.593983	-0.080353	0.234836	262.636475	1.235764	0.795318	0.422336	0.372982	0.140003	0.143715	2.000000	2.000000	0.801256	0.792977
6205.597316	-0.080353	0.234836	262.636475	1.235764	0.795318	0.422336	0.372982	0.140209	0.143882	2.000000	2.000000	0.801256	0.792977
6205.600649	-0.080353	0.234836	262.636475	1.235764	0.795318	0.422336	0.372982	0.140415	0.144050	2.000000	2.000000	0.801256	0.792977
6205.603983	-0.074879	0.230253	273.642609	-0.157300	0.795318	0.422336	0.372982	0.140620	0.144217	2.000000	2.000000	0.801423	0.792647
6205.607316	-0.074879	0.230253	273.642609	-0.157300	0.795318	0.422336	0.372982	0.140826	0.144383	2.000000	2.000000	0.801423	0.792647
6205.610649	-0.074879	0.230253	273.642609	-0.157300	0.795318	0.422336	0.372982	0.141031	0.144550	2.000000	2.000000	0.801423	0.792647
6205.613983	-0.068952	0.223526	277.554504	-0.624628	0.795318	0.422336	0.372982	0.141235	0.144716	2.000000	2.000000	0.801573	0.792487
6205.617316	-0.068952	0.223526	277.554504	-0.624628	0.795318	0.422336	0.372982	0.141439	0.144882	2.000000	2.000000	0.801573	0.792487
6205.620649	-0.068952	0.223526	277.554504	-0.624628	0.795318	0.422336	0.372982	0.141644	0.145047	2.000000	2.000000	0.801573	0.792487
6205.623983	-0.062891	0.215159	274.223083	-0.501886	0.795318	0.422336	0.372982	0.141847	0.145213	2.000000	2.000000	0.801651	0.792496
6205.627316	-0.062891	0.215159	274.223083	-0.501886	0.795318	0.422336	0.372982	0.142051	0.145378	2.000000	2.000000	0.801651	0.792496
6205.630649	-0.062891	0.215159	274.223083	-0.501886	0.795318	0.422336	0.372982	0.142254	0.145543	2.000000	2.000000	0.801651	0.792496
6205.633983	-0.056909	0.205569	270.975616	-0.205748	0.795318	0.422336	0.372982	0.142457	0.145708	2.000000	2.000000	0.801702	0.792671
6205.637316	-0.056909	0.205569	270.975616	-0.205748	0.795318	0.422336	0.372982	0.142659	0.145872	2.000000	2.000000	0.801702	0.792671
6205.640649	-0.056909	0.205569	270.975616	-0.205748	0.795318	0.422336	0.372982	0.142861	0.146036	2.000000	2.000000	0.801702	0.792671
6205.643983	-0.051006	0.195086	269.066132	0.030588	0.795318	0.422336	0.372982	0.143063	0.146200	2.000000	2.000000	0.801797	0.793008
6205.647316	-0.051006	0.195086	269.066132	0.030588	0.795318	0.422336	0.372982	0.143265	0.146364	2.000000	2.000000	0.801797	0.793008
6205.650649	-0.051006	0.195086	269.066132	0.030588	0.795318	0.422336	0.372982	0.143467	0.146528	2.000000	2.000000	0.801797	0.793008
6205.653983	-0.045003	0.183866	262.336884	0.147495	0.795318	0.422336	0.372982	0.143668	0.146691	2.000000	2.000000	0.801927	0.793471
6205.657316	-0.045003	0.183866	262.336884	0.147495	0.795318	0.422336	0.372982	0.143868	0.146854	2.000000	2.000000	0.801927	0.793471
6205.660649	-0.045003	0.183866	262.336884	0.147495	0.795318	0.422336	0.372982	0.144069	0.147017	2.000000	2.000000	0.801927	0.793471
6205.663983	-0.039097	0.172317	250.546097	0.170024	0.795318	0.422336	0.372982	0.144269	0.147179	2.000000	2.000000	0.802022	0.793963
6205.667316	-0.039097	0.172317	250.546097	0.170024	0.795318	0.422336	0.372982	0.144469	0.147342	2.000000	2.000000	0.802022	0.793963
6205.670649	-0.039097	0.172317	250.546097	0.170024	0.795318	0.422336	0.372982	0.144669	0.147504	2.000000	2.000000	0.802022	0.793963
6205.673983	-0.039097	0.172317	250.546097	0.170024	0.795318	0.422336	0.372982	0.144868	0.147666	2.000000	2.000000	0.802022	0.793963
6205.677316	-0.032161	0.157870	240.547226	0.148014	0.795318	0.422336	0.372982	0.145067	0.147827	2.000000	2.000000	0.802083	0.794542
6205.680649	-0.032161	0.157870	240.547226	0.148014	0.795318	0.422336	0.372982	0.145266	0.147989	2.000000	2.000000	0.802083	0.794542
6205.683983	-0.027185	0.146886	239.350006	0.126705	0.795318	0.422336	0.372982	0.145464	0.148150	2.000000	2.000000	0.802113	0.794953
6205.687316	-0.027185	0.146886	239.350006	0.126705	0.795318	0.422336	0.372982	0.145663	0.148311	2.000000	2.000000	0.802113	0.794953
6205.690649	-0.027185	0.146886	239.350006	0.126705	0.795318	0.422336	0.372982	0.145861	0.148472	2.000000	2.000000	0.802113	0.794953
6205.693983	-0.021387	0.133574	238.806763	0.111398	0.795318	0.422336	0.372982	0.146058	0.148632	2.000000	2.000000	0.802135	0.795376
6205.697316	-0.021387	0.133574	238.806763	0.111398	0.795318	0.422336	0.372982	0.146256	0.148793	2.000000	2.000000	0.802135	0.795376
6205.700649	-0.021387	0.133574	238.806763	0.111398	0.795318	0.422336	0.372982	0.146453	0.148953	2.000000	2.000000	0.802135	0.795376
6205.703983	-0.015301	0.118958	235.206329	0.105543	0.795318	0.422336	0.372982	0.146650	0.149112	2.000000	2.000000	0.802117	0.795696
6205.707316	-0.015301	0.118958	235.206329	0.105543	0.795318	0.422336	0.372982	0.146846	0.149272	2.000000	2.000000	0.802117	0.795696
6205.710649	-0.015301	0.118958	235.206329	0.105543	0.795318	0.422336	0.372982	0.147042	0.149431	2.000000	2.000000	0.802117	0.795696
6205.713983	-0.009321	0.103883	233.563797	0.105504	0.795318	0.422336	0.372982	0.147238	0.149591	2.000000	2.000000	0.802024	0.795880
6205.717316	-0.009321	0.103883	233.563797	0.105504	0.795318	0.422336	0.372982	0.147434	0.149749	2.000000	2.000000	0.802024	0.795880
6205.720649	-0.009321	0.103883	233.563797	0.105504	0.795318	0.422336	0.372982	0.147629	0.149908	2.000000	2.000000	0.802024	0.795880
6205.723983	-0.003503	0.088815	238.083725	0.107268	0.795318	0.422336	0.372982	0.147825	0.150067	2.000000	2.000000	0.801850	0.795966
6205.727316	-0.003503	0.088815	238.083725	0.107268	0.795318	0.422336	0.372982	0.148019	0.150225	2.000000	2.000000	0.801850	0.795966
6205.730649	-0.003503	0.088815	238.083725	0.107268	0.795318	0.422336	0.372982	0.148214	0.150383	2.000000	2.000000	0.801850	0.795966
6205.733983	0.002583	0.072786	244.145004	0.108897	0.795318	0.422336	0.372982	0.148408	0.150541	2.000000	2.000000	0.801596	0.795980
6205.737316	0.002583	0.072786	244.145004	0.108897	0.795318	0.422336	0.372982	0.148602	0.150698	2.000000	2.000000	0.801596	0.795980
6205.740649	0.002583	0.072786	244.145004	0.108897	0.795318	0.422336	0.372982	0.148796	0.150856	2.000000	2.000000	0.801596	0.795980
6205.743983	0.008509	0.056953	245.311905	0.109701	0.795318	0.422336	0.372982	0.148990	0.151013	2.000000	2.000000	0.801306	0.795932
6205.747316	0.008509	0.056953	245.311905	0.109701	0.795318	0.422336	0.372982	0.149183	0.151170	2.000000	2.000000	0.801306	0.795932
6205.750649	0.008509	0.056953	245.311905	0.109701	0.795318	0.422336	0.372982	0.149376	0.151326	2.000000	2.000000	0.801306	0.795932
6205.753983	0.014427	0.040776	244.775909	0.109898	0.795318	0.422336	0.372982	0.149568	0.151483	2.000000	2.000000	0.801003	0.795845
6205.757316	0.014427	0.040776	244.775909	0.109898	0.795318	0.422336	0.372982	0.149761	0.151639	2.000000	2.000000	0.801003	0.795845
6205.760649	0.014427	0.040776	244.775909	0.109898	0.795318	0.422336	0.372982	0.149953	0.151795	2.000000	2.000000	0.801003	0.795845
6205.763983	0.020276	0.024262	248.384033	0.109815	0.795318	0.422336	0.372982	0.150145	0.151951	2.000000	2.000000	0.801065	0.795766
6205.767316	0.020276	0.024262	248.384033	0.109815	0.795318	0.422336	0.372982	0.150336	0.152106	2.000000	2.000000	0.801065	0.795766
6205.770649	0.020276	0.024262	248.384033	0.109815	0.795318	0.422336	0.372982	0.150528	0.152262	2.000000	2.000000	0.801065	0.795766
6205.773983	0.026159	0.007506	253.504242	0.109683	0.795318	0.422336	0.372982	0.150719	0.152417	2.000000	2.000000	0.801459	0.795730
6205.777316	0.026159	0.007506	253.504242	0.109683	0.795318	0.422336	0.372982	0.150910	0.152572	2.000000	2.000000	0.801459	0.795730
6205.780649	0.026159	0.007506	253.504242	0.109683	0.795318	0.422336	0.372982	0.151100	0.152726	2.000000	2.000000	0.801459	0.795730
6205.783983	0.031975	-0.009059	253.536697	0.109599	0.795318	0.422336	0.372982	0.151290	0.152881	2.000000	2.000000	0.801338	0.795710
6205.787316	0.031975	-0.009059	253.536697	0.109599	0.795318	0.422336	0.372982	0.151480	0.153035	2.000000	2.000000	0.801338	0.795710
6205.790649	0.031975	-0.009059	253.536697	0.109599	0.795318	0.422336	0.372982	0.151670	0.153189	2.000000	2.000000	0.801338	0.795710
6205.793983	0.038210	-0.027461	249.382996	0.171763	0.795318	0.422336	0.372982	0.151859	0.153343	2.000000	2.000000	0.800634	0.795668
6205.797316	0.038210	-0.027461	249.382996	0.171763	0.795318	0.422336	0.372982	0.152049	0.153497	2.000000	2.000000	0.800634	0.795668
6205.800649	0.038210	-0.027461	249.382996	0.171763	0.795318	0.422336	0.372982	0.152237	0.153650	2.000000	2.000000	0.800634	0.795668
6205.803983	0.043938	-0.045550	248.664932	0.397166	0.795318	0.422336	0.372982	0.152426	0.153803	2.000000	2.000000	0.800008	0.795619
6205.807316	0.043938	-0.045550	248.664932	0.397166	0.795318	0.422336	0.372982	0.152614	0.153956	2.000000	2.000000	0.800008	0.795619
6205.810649	0.043938	-0.045550	248.664932	0.397166	0.795318	0.422336	0.372982	0.152803	0.154109	2.000000	2.000000	0.800008	0.795619
6205.813983	0.049433	-0.063637	252.365967	0.696442	0.795318	0.422336	0.372982	0.152990	0.154262	2.000000	2.000000	0.799635	0.795559
6205.817316	0.049433	-0.063637	252.365967	0.696442	0.795318	0.422336	0.372982	0.153178	0.154414	2.000000	2.000000	0.799635	0.795559
6205.820649	0.049433	-0.063637	252.365967	0.696442	0.795318	0.422336	0.372982	0.153365	0.154566	2.000000	2.000000	0.799635	0.795559
6205.823983	0.055288	-0.082737	253.611496	0.819028	0.795318	0.422336	0.372982	0.153552	0.154718	2.000000	2.000000	0.799441	0.795448
6205.827316	0.055288	-0.082737	253.611496	0.819028	0.795318	0.422336	0.372982	0.153739	0.154870	2.000000	2.000000	0.799441	0.795448
6205.830649	0.055288	-0.082737	253.611496	0.819028	0.795318	0.422336	0.372982	0.153926	0.155021	2.000000	2.000000	0.799441	0.795448
6205.833983	0.061293	-0.101771	249.810287	0.667505	0.795318	0.422336	0.372982	0.154112	0.155172	2.000000	2.000000	0.799308	0.795255
6205.837316	0.061293	-0.101771	249.810287	0.667505	0.795318	0.422336	0.372982	0.154298	0.155323	2.000000	2.000000	0.799308	0.795255
6205.840649	0.061293	-0.101771	249.810287	0.667505	0.795318	0.422336	0.372982	0.154484	0.155474	2.000000	2.000000	0.799308	0.795255
6205.843983	0.067367	-0.120319	248.195587	0.398695	0.795318	0.422336	0.372982	0.154669	0.155625	2.000000	2.000000	0.799148	0.794978
6205.847316	0.067367	-0.120319	248.195587	0.398695	0.795318	0.422336	0.372982	0.154855	0.155775	2.000000	2.000000	0.799148	0.794978
6205.850649	0.067367	-0.120319	248.195587	0.398695	0.795318	0.422336	0.372982	0.155040	0.155926	2.000000	2.000000	0.799148	0.794978
6205.853983	0.073454	-0.138093	252.720825	0.179691	0.795318	0.422336	0.372982	0.155225	0.156076	2.000000	2.000000	0.798959	0.794635
6205.857316	0.073454	-0.138093	252.720825	0.179691	0.795318	0.422336	0.372982	0.155409	0.156226	2.000000	2.000000	0.798959	0.794635
6205.860649	0.073454	-0.138093	252.720825	0.179691	0.795318	0.422336	0.372982	0.155593	0.156375	2.000000	2.000000	0.798959	0.794635
6205.863983	0.079723	-0.155899	257.059174	0.064287	0.795318	0.422336	0.372982	0.155777	0.156525	2.000000	2.000000	0.798745	0.794204
6205.867316	0.079723	-0.155899	257.059174	0.064287	0.795318	0.422336	0.372982	0.155961	0.156674	2.000000	2.000000	0.798745	0.794204
6205.870649	0.079723	-0.155899	257.059174	0.064287	0.795318	0.422336	0.372982	0.156144	0.156823	2.000000	2.000000	0.798745	0.794204
6205.873983	0.085859	-0.173123	255.428131	0.040363	0.795318	0.422336	0.372982	0.156328	0.156972	2.000000	2.000000	0.798522	0.793694
6205.877316	0.085859	-0.173123	255.428131	0.040363	0.795318	0.422336	0.372982	0.156511	0.157120	2.000000	2.000000	0.798522	0.793694
6205.880649	0.085859	-0.173123	255.428131	0.040363	0.795318	0.422336	0.372982	0.156693	0.157269	2.000000	2.000000	0.798522	0.793694
6205.883983	0.091654	-0.189198	253.128357	0.060962	0.795318	0.422336	0.372982	0.156876	0.157417	2.000000	2.000000	0.798322	0.793141
6205.887316	0.091654	-0.189198	253.128357	0.060962	0.795318	0.422336	0.372982	0.157058	0.157565	2.000000	2.000000	0.798322	0.793141
6205.890649	0.091654	-0.189198	253.128357	0.060962	0.795318	0.422336	0.372982	0.157240	0.157712	2.000000	2.000000	0.798322	0.793141
6205.893983	0.097429	-0.204233	256.434967	0.089018	0.795318	0.422336	0.372982	0.157422	0.157860	2.000000	2.000000	0.798166	0.792561
6205.897316	0.097429	-0.204233	256.434967	0.089018	0.795318	0.422336	0.372982	0.157603	0.158007	2.000000	2.000000	0.798166	0.792561
6205.900649	0.097429	-0.204233	256.434967	0.089018	0.795318	0.422336	0.372982	0.157785	0.158155	2.000000	2.000000	0.798166	0.792561
6205.903983	0.103268	-0.217003	260.983551	0.107596	0.795318	0.422336	0.372982	0.157966	0.158302	2.000000	2.000000	0.798030	0.791983
6205.907316	0.103268	-0.217003	260.983551	0.107596	0.795318	0.422336	0.372982	0.158146	0.158448	2.000000	2.000000	0.798030	0.791983
6205.910649	0.103268	-0.217003	260.983551	0.107596	0.795318	0.422336	0.372982	0.158327	0.158595	2.000000	2.000000	0.798030	0.791983
6205.913983	0.109056	-0.227339	259.854828	0.114586	0.795318	0.422336	0.372982	0.158507	0.158741	2.000000	2.000000	0.797848	0.791415
6205.917316	0.109056	-0.227339	259.854828	0.114586	0.795318	0.422336	0.372982	0.158687	0.158887	2.000000	2.000000	0.797848	0.791415
6205.920649	0.109056	-0.227339	259.854828	0.114586	0.795318	0.422336	0.372982	0.158867	0.159033	2.000000	2.000000	0.797848	0.791415
6205.923983	0.115047	-0.236336	256.359222	0.114716	0.795318	0.422336	0.372982	0.159046	0.159179	2.000000	2.000000	0.797604	0.790817
6205.927316	0.115047	-0.236336	256.359222	0.114716	0.795318	0.422336	0.372982	0.159225	0.159325	2.000000	2.000000	0.797604	0.790817
6205.930649	0.115047	-0.236336	256.359222	0.114716	0.795318	0.422336	0.372982	0.159405	0.159470	2.000000	2.000000	0.797604	0.790817
6205.933983	0.120796	-0.243298	257.725891	0.112528	0.795318	0.422336	0.372982	0.159583	0.159615	2.000000	2.000000	0.797382	0.790263
6205.937316	0.120796	-0.243298	257.725891	0.112528	0.795318	0.422336	0.372982	0.159762	0.159760	2.000000	2.000000	0.797382	0.790263
6205.940649	0.120796	-0.243298	257.725891	0.112528	0.795318	0.422336	0.372982	0.159940	0.159905	2.000000	2.000000	0.797382	0.790263
6205.943983	0.126636	-0.248800	262.141754	0.110505	0.795318	0.422336	0.372982	0.160118	0.160050	2.000000	2.000000	0.797194	0.789772
6205.947316	0.126636	-0.248800	262.141754	0.110505	0.795318	0.422336	0.372982	0.160296	0.160194	2.000000	2.000000	0.797194	0.789772
6205.950649	0.126636	-0.248800	262.141754	0.110505	0.795318	0.422336	0.372982	0.160474	0.160338	2.000000	2.000000	0.797194	0.789772
6205.953983	0.132400	-0.252773	262.382599	0.109450	0.795318	0.422336	0.372982	0.160651	0.160482	2.000000	2.000000	0.796965	0.789371
6205.957316	0.132400	-0.252773	262.382599	0.109450	0.795318	0.422336	0.372982	0.160828	0.160626	2.000000	2.000000	0.796965	0.789371
6205.960649	0.132400	-0.252773	262.382599	0.109450	0.795318	0.422336	0.372982	0.161005	0.160769	2.000000	2.000000	0.796965	0.789371
6205.963983	0.138344	-0.255206	258.724823	0.109170	0.795318	0.422336	0.372982	0.161181	0.160913	2.000000	2.000000	0.796634	0.789013
6205.967316	0.138344	-0.255206	258.724823	0.109170	0.795318	0.422336	0.372982	0.161358	0.161056	2.000000	2.000000	0.796634	0.789013
6205.970649	0.138344	-0.255206	258.724823	0.109170	0.795318	0.422336	0.372982	0.161534	0.161199	2.000000	2.000000	0.796634	0.789013
6205.973983	0.143987	-0.255830	258.504639	0.109271	0.795318	0.422336	0.372982	0.161710	0.161342	2.000000	2.000000	0.796286	0.788712
6205.977316	0.143987	-0.255830	258.504639	0.109271	0.795318	0.422336	0.372982	0.161885	0.161485	2.000000	2.000000	0.796286	0.788712
6205.980649	0.143987	-0.255830	258.504639	0.109271	0.795318	0.422336	0.372982	0.162061	0.161627	2.000000	2.000000	0.796286	0.788712
6205.983983	0.149692	-0.254689	262.639954	0.109442	0.795318	0.422336	0.372982	0.162236	0.161769	2.000000	2.000000	0.795949	0.788467
6205.987316	0.149692	-0.254689	262.639954	0.109442	0.795318	0.422336	0.372982	0.162411	0.161911	2.000000	2.000000	0.795949	0.788467
6205.990649	0.149692	-0.254689	262.639954	0.109442	0.795318	0.422336	0.372982	0.162586	0.162053	2.000000	2.000000	0.795949	0.788467
6205.993983	0.155357	-0.251851	264.118073	0.109558	0.795318	0.422336	0.372982	0.162760	0.162195	2.000000	2.000000	0.795590	0.788310
6205.997316	0.155357	-0.251851	264.118073	0.109558	0.795318	0.422336	0.372982	0.162934	0.162336	2.000000	2.000000	0.795590	0.788310
6206.000649	0.155357	-0.251851	264.118073	0.109558	0.795318	0.422336	0.372982	0.163108	0.162478	2.000000	2.000000	0.795590	0.788310
6206.003983	0.161237	-0.247614	259.746002	0.736257	0.795318	0.422336	0.372982	0.163282	0.162619	2.000000	2.000000	0.795119	0.788222
6206.007316	0.161237	-0.247614	259.746002	0.736257	0.795318	0.422336	0.372982	0.163456	0.162760	2.000000	2.000000	0.795119	0.788222
6206.010649	0.161237	-0.247614	259.746002	0.736257	0.795318	0.422336	0.372982	0.163629	0.162900	2.000000	2.000000	0.795119	0.788222
6206.013983	0.166992	-0.242886	255.721588	4.193419	0.795318	0.422336	0.372982	0.163802	0.163041	2.000000	2.000000	0.794553	0.788192
6206.017316	0.166992	-0.242886	255.721588	4.193419	0.795318	0.422336	0.372982	0.163975	0.163181	2.000000	2.000000	0.794553	0.788192
6206.020649	0.166992	-0.242886	255.721588	4.193419	0.795318	0.422336	0.372982	0.164148	0.163322	2.000000	2.000000	0.794553	0.788192
