Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Left lateral position	Right lateral position	Left hip	Right hip
4063.422781	0.062996	0.019554	102.095024	88.966301	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121723	0.161898	0.718113	0.726084
4063.426114	0.062996	0.019554	102.095024	88.966301	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121723	0.161898	0.718113	0.726084
4063.429448	0.062996	0.019554	102.095024	88.966301	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121723	0.161898	0.718113	0.726084
4063.432781	0.062993	0.019643	101.545311	89.134743	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121719	0.161817	0.718375	0.726143
4063.436114	0.062993	0.019643	101.545311	89.134743	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121719	0.161817	0.718375	0.726143
4063.439448	0.062993	0.019643	101.545311	89.134743	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121719	0.161817	0.718375	0.726143
4063.442781	0.063001	0.019603	101.037193	89.475197	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121719	0.161842	0.718720	0.726189
4063.446114	0.063001	0.019603	101.037193	89.475197	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121719	0.161842	0.718720	0.726189
4063.449448	0.063001	0.019603	101.037193	89.475197	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121719	0.161842	0.718720	0.726189
4063.452781	0.063009	0.019462	100.619980	90.066246	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121725	0.161932	0.718914	0.726204
4063.456114	0.063009	0.019462	100.619980	90.066246	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121725	0.161932	0.718914	0.726204
4063.459448	0.063009	0.019462	100.619980	90.066246	0.000000	0.370000	0.400000	1.000000	1.000000	2.000000	0.000000	0.000000	-0.250588	-0.278432	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	-0.121725	0.161932	0.718914	0.726204
